,index,image_path,sign_shape,isVal,labels_num
2384,3115,./trafficsigns_dataset\triangle\warning\00215_00000.png,triangle,1,4
2385,3116,./trafficsigns_dataset\triangle\warning\00215_00001.png,triangle,1,4
2386,3117,./trafficsigns_dataset\triangle\warning\00215_00002.png,triangle,1,4
2387,3118,./trafficsigns_dataset\triangle\warning\00220_00000.png,triangle,1,4
2388,3119,./trafficsigns_dataset\triangle\warning\00220_00001.png,triangle,1,4
2389,3120,./trafficsigns_dataset\triangle\warning\00220_00002.png,triangle,1,4
2390,3121,./trafficsigns_dataset\triangle\warning\00221_00000.png,triangle,1,4
2391,3122,./trafficsigns_dataset\triangle\warning\00221_00001.png,triangle,1,4
2392,3123,./trafficsigns_dataset\triangle\warning\00221_00002.png,triangle,1,4
2393,3124,./trafficsigns_dataset\triangle\warning\00235_00000.png,triangle,1,4
2394,3125,./trafficsigns_dataset\triangle\warning\00235_00001.png,triangle,1,4
2395,3126,./trafficsigns_dataset\triangle\warning\00235_00002.png,triangle,1,4
2396,3127,./trafficsigns_dataset\triangle\warning\00238_00000.png,triangle,1,4
2397,3128,./trafficsigns_dataset\triangle\warning\00238_00001.png,triangle,1,4
2398,3129,./trafficsigns_dataset\triangle\warning\00238_00002.png,triangle,1,4
2399,3130,./trafficsigns_dataset\triangle\warning\00240_00000.png,triangle,1,4
2400,3131,./trafficsigns_dataset\triangle\warning\00240_00001.png,triangle,1,4
2401,3132,./trafficsigns_dataset\triangle\warning\00240_00002.png,triangle,1,4
2402,3133,./trafficsigns_dataset\triangle\warning\00243_00000.png,triangle,1,4
2403,3134,./trafficsigns_dataset\triangle\warning\00243_00001.png,triangle,1,4
2404,3135,./trafficsigns_dataset\triangle\warning\00243_00002.png,triangle,1,4
2405,3136,./trafficsigns_dataset\triangle\warning\00248_00000.png,triangle,1,4
2406,3137,./trafficsigns_dataset\triangle\warning\00248_00001.png,triangle,1,4
2407,3138,./trafficsigns_dataset\triangle\warning\00248_00002.png,triangle,1,4
2408,3139,./trafficsigns_dataset\triangle\warning\00249_00000.png,triangle,1,4
2409,3140,./trafficsigns_dataset\triangle\warning\00249_00001.png,triangle,1,4
2410,3141,./trafficsigns_dataset\triangle\warning\00249_00002.png,triangle,1,4
2411,3142,./trafficsigns_dataset\triangle\warning\00252_00000.png,triangle,1,4
2412,3143,./trafficsigns_dataset\triangle\warning\00252_00001.png,triangle,1,4
2413,3144,./trafficsigns_dataset\triangle\warning\00252_00002.png,triangle,1,4
2414,3145,./trafficsigns_dataset\triangle\warning\00253_00000.png,triangle,1,4
2415,3146,./trafficsigns_dataset\triangle\warning\00253_00001.png,triangle,1,4
2416,3147,./trafficsigns_dataset\triangle\warning\00253_00002.png,triangle,1,4
2417,3148,./trafficsigns_dataset\triangle\warning\00254_00000.png,triangle,1,4
2418,3149,./trafficsigns_dataset\triangle\warning\00254_00001.png,triangle,1,4
2419,3150,./trafficsigns_dataset\triangle\warning\00254_00002.png,triangle,1,4
2420,3151,./trafficsigns_dataset\triangle\warning\00257_00000.png,triangle,1,4
2421,3152,./trafficsigns_dataset\triangle\warning\00257_00001.png,triangle,1,4
2422,3153,./trafficsigns_dataset\triangle\warning\00257_00002.png,triangle,1,4
2423,3154,./trafficsigns_dataset\triangle\warning\00259_00000.png,triangle,1,4
2424,3155,./trafficsigns_dataset\triangle\warning\00259_00001.png,triangle,1,4
2425,3156,./trafficsigns_dataset\triangle\warning\00259_00002.png,triangle,1,4
2426,3157,./trafficsigns_dataset\triangle\warning\00260_00000.png,triangle,1,4
2427,3158,./trafficsigns_dataset\triangle\warning\00260_00001.png,triangle,1,4
2428,3159,./trafficsigns_dataset\triangle\warning\00260_00002.png,triangle,1,4
2429,3160,./trafficsigns_dataset\triangle\warning\00261_00000.png,triangle,1,4
2430,3161,./trafficsigns_dataset\triangle\warning\00261_00001.png,triangle,1,4
2431,3162,./trafficsigns_dataset\triangle\warning\00262_00000.png,triangle,1,4
2432,3163,./trafficsigns_dataset\triangle\warning\00262_00001.png,triangle,1,4
2433,3164,./trafficsigns_dataset\triangle\warning\00262_00002.png,triangle,1,4
2434,3165,./trafficsigns_dataset\triangle\warning\00263_00000.png,triangle,1,4
2435,3166,./trafficsigns_dataset\triangle\warning\00263_00001.png,triangle,1,4
2436,3167,./trafficsigns_dataset\triangle\warning\00263_00002.png,triangle,1,4
2437,3168,./trafficsigns_dataset\triangle\warning\00268_00000.png,triangle,1,4
2438,3169,./trafficsigns_dataset\triangle\warning\00268_00001.png,triangle,1,4
2439,3170,./trafficsigns_dataset\triangle\warning\00268_00002.png,triangle,1,4
2440,3171,./trafficsigns_dataset\triangle\warning\00270_00000.png,triangle,1,4
2441,3172,./trafficsigns_dataset\triangle\warning\00270_00001.png,triangle,1,4
2442,3173,./trafficsigns_dataset\triangle\warning\00270_00002.png,triangle,1,4
2443,3174,./trafficsigns_dataset\triangle\warning\00282_00000.png,triangle,1,4
2444,3175,./trafficsigns_dataset\triangle\warning\00282_00001.png,triangle,1,4
2445,3176,./trafficsigns_dataset\triangle\warning\00282_00002.png,triangle,1,4
2446,3177,./trafficsigns_dataset\triangle\warning\00289_00000.png,triangle,1,4
2447,3178,./trafficsigns_dataset\triangle\warning\00289_00001.png,triangle,1,4
2448,3179,./trafficsigns_dataset\triangle\warning\00289_00002.png,triangle,1,4
2449,3180,./trafficsigns_dataset\triangle\warning\00294_00000.png,triangle,1,4
2450,3181,./trafficsigns_dataset\triangle\warning\00294_00001.png,triangle,1,4
2451,3182,./trafficsigns_dataset\triangle\warning\00294_00002.png,triangle,1,4
2452,3183,./trafficsigns_dataset\triangle\warning\00295_00000.png,triangle,1,4
2453,3184,./trafficsigns_dataset\triangle\warning\00295_00001.png,triangle,1,4
2454,3185,./trafficsigns_dataset\triangle\warning\00298_00000.png,triangle,1,4
2455,3186,./trafficsigns_dataset\triangle\warning\00298_00001.png,triangle,1,4
2456,3187,./trafficsigns_dataset\triangle\warning\00298_00002.png,triangle,1,4
2457,3188,./trafficsigns_dataset\triangle\warning\00299_00000.png,triangle,1,4
2458,3189,./trafficsigns_dataset\triangle\warning\00299_00001.png,triangle,1,4
2459,3190,./trafficsigns_dataset\triangle\warning\00299_00002.png,triangle,1,4
2460,3191,./trafficsigns_dataset\triangle\warning\00305_00000.png,triangle,1,4
2461,3192,./trafficsigns_dataset\triangle\warning\00305_00001.png,triangle,1,4
2462,3193,./trafficsigns_dataset\triangle\warning\00305_00002.png,triangle,1,4
2463,3194,./trafficsigns_dataset\triangle\warning\00307_00000.png,triangle,1,4
2464,3195,./trafficsigns_dataset\triangle\warning\00307_00001.png,triangle,1,4
2465,3196,./trafficsigns_dataset\triangle\warning\00307_00002.png,triangle,1,4
2466,3197,./trafficsigns_dataset\triangle\warning\00319_00000.png,triangle,1,4
2467,3198,./trafficsigns_dataset\triangle\warning\00319_00001.png,triangle,1,4
2468,3199,./trafficsigns_dataset\triangle\warning\00319_00002.png,triangle,1,4
2469,3200,./trafficsigns_dataset\triangle\warning\00324_00000.png,triangle,1,4
2470,3201,./trafficsigns_dataset\triangle\warning\00324_00001.png,triangle,1,4
2471,3202,./trafficsigns_dataset\triangle\warning\00324_00002.png,triangle,1,4
2472,3203,./trafficsigns_dataset\triangle\warning\00326_00000.png,triangle,1,4
2473,3204,./trafficsigns_dataset\triangle\warning\00326_00001.png,triangle,1,4
2474,3205,./trafficsigns_dataset\triangle\warning\00326_00002.png,triangle,1,4
2475,3206,./trafficsigns_dataset\triangle\warning\00327_00000.png,triangle,1,4
2476,3207,./trafficsigns_dataset\triangle\warning\00327_00001.png,triangle,1,4
2477,3208,./trafficsigns_dataset\triangle\warning\00327_00002.png,triangle,1,4
2478,3209,./trafficsigns_dataset\triangle\warning\00331_00000.png,triangle,1,4
2479,3210,./trafficsigns_dataset\triangle\warning\00331_00001.png,triangle,1,4
2480,3211,./trafficsigns_dataset\triangle\warning\00331_00002.png,triangle,1,4
2481,3212,./trafficsigns_dataset\triangle\warning\00365_00000.png,triangle,1,4
2482,3213,./trafficsigns_dataset\triangle\warning\00365_00001.png,triangle,1,4
2483,3214,./trafficsigns_dataset\triangle\warning\00365_00002.png,triangle,1,4
2484,3215,./trafficsigns_dataset\triangle\warning\00371_00000.png,triangle,1,4
2485,3216,./trafficsigns_dataset\triangle\warning\00371_00001.png,triangle,1,4
2486,3217,./trafficsigns_dataset\triangle\warning\00371_00002.png,triangle,1,4
2487,3218,./trafficsigns_dataset\triangle\warning\00379_00000.png,triangle,1,4
2488,3219,./trafficsigns_dataset\triangle\warning\00379_00001.png,triangle,1,4
2489,3220,./trafficsigns_dataset\triangle\warning\00379_00002.png,triangle,1,4
2490,3221,./trafficsigns_dataset\triangle\warning\00390_00000.png,triangle,1,4
2491,3222,./trafficsigns_dataset\triangle\warning\00390_00001.png,triangle,1,4
2492,3223,./trafficsigns_dataset\triangle\warning\00390_00002.png,triangle,1,4
2493,3224,./trafficsigns_dataset\triangle\warning\00391_00000.png,triangle,1,4
2494,3225,./trafficsigns_dataset\triangle\warning\00391_00001.png,triangle,1,4
2495,3226,./trafficsigns_dataset\triangle\warning\00391_00002.png,triangle,1,4
2496,3227,./trafficsigns_dataset\triangle\warning\00394_00000.png,triangle,1,4
2497,3228,./trafficsigns_dataset\triangle\warning\00394_00001.png,triangle,1,4
2498,3229,./trafficsigns_dataset\triangle\warning\00394_00002.png,triangle,1,4
2499,3230,./trafficsigns_dataset\triangle\warning\00401_00000.png,triangle,1,4
2500,3231,./trafficsigns_dataset\triangle\warning\00401_00001.png,triangle,1,4
2501,3232,./trafficsigns_dataset\triangle\warning\00401_00002.png,triangle,1,4
2502,3233,./trafficsigns_dataset\triangle\warning\00406_00000.png,triangle,1,4
2503,3234,./trafficsigns_dataset\triangle\warning\00406_00001.png,triangle,1,4
2504,3235,./trafficsigns_dataset\triangle\warning\00406_00002.png,triangle,1,4
2505,3236,./trafficsigns_dataset\triangle\warning\00408_00000.png,triangle,1,4
2506,3237,./trafficsigns_dataset\triangle\warning\00408_00001.png,triangle,1,4
2507,3238,./trafficsigns_dataset\triangle\warning\00408_00002.png,triangle,1,4
2508,3239,./trafficsigns_dataset\triangle\warning\00429_00000.png,triangle,1,4
2509,3240,./trafficsigns_dataset\triangle\warning\00429_00001.png,triangle,1,4
2510,3241,./trafficsigns_dataset\triangle\warning\00429_00002.png,triangle,1,4
2511,3242,./trafficsigns_dataset\triangle\warning\00433_00000.png,triangle,1,4
2512,3243,./trafficsigns_dataset\triangle\warning\00433_00001.png,triangle,1,4
2513,3244,./trafficsigns_dataset\triangle\warning\00433_00002.png,triangle,1,4
2514,3245,./trafficsigns_dataset\triangle\warning\00448_00000.png,triangle,1,4
2515,3246,./trafficsigns_dataset\triangle\warning\00448_00001.png,triangle,1,4
2516,3247,./trafficsigns_dataset\triangle\warning\00448_00002.png,triangle,1,4
2517,3248,./trafficsigns_dataset\triangle\warning\00454_00000.png,triangle,1,4
2518,3249,./trafficsigns_dataset\triangle\warning\00454_00001.png,triangle,1,4
2519,3250,./trafficsigns_dataset\triangle\warning\00454_00002.png,triangle,1,4
2520,3251,./trafficsigns_dataset\triangle\warning\00455_00000.png,triangle,1,4
2521,3252,./trafficsigns_dataset\triangle\warning\00455_00001.png,triangle,1,4
2522,3253,./trafficsigns_dataset\triangle\warning\00455_00002.png,triangle,1,4
2523,3254,./trafficsigns_dataset\triangle\warning\00468_00000.png,triangle,1,4
2524,3255,./trafficsigns_dataset\triangle\warning\00468_00001.png,triangle,1,4
2525,3256,./trafficsigns_dataset\triangle\warning\00468_00002.png,triangle,1,4
2526,3257,./trafficsigns_dataset\triangle\warning\00475_00000.png,triangle,1,4
2527,3258,./trafficsigns_dataset\triangle\warning\00475_00001.png,triangle,1,4
2528,3259,./trafficsigns_dataset\triangle\warning\00475_00002.png,triangle,1,4
2529,3260,./trafficsigns_dataset\triangle\warning\00550_00000.png,triangle,1,4
2530,3261,./trafficsigns_dataset\triangle\warning\00567_00000.png,triangle,1,4
2531,3262,./trafficsigns_dataset\triangle\warning\00567_00001.png,triangle,1,4
2532,3263,./trafficsigns_dataset\triangle\warning\00567_00002.png,triangle,1,4
2533,3264,./trafficsigns_dataset\triangle\warning\00572_00000.png,triangle,1,4
2534,3265,./trafficsigns_dataset\triangle\warning\00572_00001.png,triangle,1,4
2535,3266,./trafficsigns_dataset\triangle\warning\00572_00002.png,triangle,1,4
2536,3267,./trafficsigns_dataset\triangle\warning\00573_00000.png,triangle,1,4
2537,3268,./trafficsigns_dataset\triangle\warning\00573_00001.png,triangle,1,4
2538,3269,./trafficsigns_dataset\triangle\warning\00573_00002.png,triangle,1,4
2539,3270,./trafficsigns_dataset\triangle\warning\00575_00000.png,triangle,1,4
2540,3271,./trafficsigns_dataset\triangle\warning\00575_00001.png,triangle,1,4
2541,3272,./trafficsigns_dataset\triangle\warning\00575_00002.png,triangle,1,4
2542,3273,./trafficsigns_dataset\triangle\warning\00614_00000.png,triangle,1,4
2543,3274,./trafficsigns_dataset\triangle\warning\00614_00001.png,triangle,1,4
2544,3275,./trafficsigns_dataset\triangle\warning\00614_00002.png,triangle,1,4
2545,3276,./trafficsigns_dataset\triangle\warning\00618_00000.png,triangle,1,4
2546,3277,./trafficsigns_dataset\triangle\warning\00618_00001.png,triangle,1,4
2547,3278,./trafficsigns_dataset\triangle\warning\00618_00002.png,triangle,1,4
2548,3279,./trafficsigns_dataset\triangle\warning\00623_00000.png,triangle,1,4
2549,3280,./trafficsigns_dataset\triangle\warning\00623_00001.png,triangle,1,4
2550,3281,./trafficsigns_dataset\triangle\warning\00623_00002.png,triangle,1,4
2551,3282,./trafficsigns_dataset\triangle\warning\00675_00000.png,triangle,1,4
2552,3283,./trafficsigns_dataset\triangle\warning\00675_00001.png,triangle,1,4
2553,3284,./trafficsigns_dataset\triangle\warning\00675_00002.png,triangle,1,4
2554,3285,./trafficsigns_dataset\triangle\warning\00689_00000.png,triangle,1,4
2555,3286,./trafficsigns_dataset\triangle\warning\00689_00001.png,triangle,1,4
2556,3287,./trafficsigns_dataset\triangle\warning\00689_00002.png,triangle,1,4
2557,3288,./trafficsigns_dataset\triangle\warning\00689_00003.png,triangle,1,4
2558,3289,./trafficsigns_dataset\triangle\warning\00709_00000.png,triangle,1,4
2559,3290,./trafficsigns_dataset\triangle\warning\00709_00001.png,triangle,1,4
2560,3291,./trafficsigns_dataset\triangle\warning\00709_00002.png,triangle,1,4
2561,3292,./trafficsigns_dataset\triangle\warning\00710_00000.png,triangle,1,4
2562,3293,./trafficsigns_dataset\triangle\warning\00710_00001.png,triangle,1,4
2563,3294,./trafficsigns_dataset\triangle\warning\00710_00002.png,triangle,1,4
2564,3295,./trafficsigns_dataset\triangle\warning\00719_00000.png,triangle,1,4
2565,3296,./trafficsigns_dataset\triangle\warning\00719_00001.png,triangle,1,4
2566,3297,./trafficsigns_dataset\triangle\warning\00719_00002.png,triangle,1,4
2567,3298,./trafficsigns_dataset\triangle\warning\00736_00000.png,triangle,1,4
2568,3299,./trafficsigns_dataset\triangle\warning\00736_00001.png,triangle,1,4
2569,3300,./trafficsigns_dataset\triangle\warning\00736_00002.png,triangle,1,4
2570,3301,./trafficsigns_dataset\triangle\warning\00737_00000.png,triangle,1,4
2571,3302,./trafficsigns_dataset\triangle\warning\00737_00001.png,triangle,1,4
2572,3303,./trafficsigns_dataset\triangle\warning\00737_00002.png,triangle,1,4
2573,3304,./trafficsigns_dataset\triangle\warning\00748_00000.png,triangle,1,4
2574,3305,./trafficsigns_dataset\triangle\warning\00748_00001.png,triangle,1,4
2575,3306,./trafficsigns_dataset\triangle\warning\00757_00000.png,triangle,1,4
2576,3307,./trafficsigns_dataset\triangle\warning\00757_00001.png,triangle,1,4
2577,3308,./trafficsigns_dataset\triangle\warning\00757_00002.png,triangle,1,4
2578,3309,./trafficsigns_dataset\triangle\warning\00769_00000.png,triangle,1,4
2579,3310,./trafficsigns_dataset\triangle\warning\00769_00001.png,triangle,1,4
2580,3311,./trafficsigns_dataset\triangle\warning\00769_00002.png,triangle,1,4
2581,3312,./trafficsigns_dataset\triangle\warning\00770_00000.png,triangle,1,4
2582,3313,./trafficsigns_dataset\triangle\warning\00770_00001.png,triangle,1,4
2583,3314,./trafficsigns_dataset\triangle\warning\00770_00002.png,triangle,1,4
2584,3315,./trafficsigns_dataset\triangle\warning\00781_00000.png,triangle,1,4
2585,3316,./trafficsigns_dataset\triangle\warning\00781_00001.png,triangle,1,4
2586,3317,./trafficsigns_dataset\triangle\warning\00781_00002.png,triangle,1,4
2587,3318,./trafficsigns_dataset\triangle\warning\00801_00000.png,triangle,1,4
2588,3319,./trafficsigns_dataset\triangle\warning\00801_00001.png,triangle,1,4
2589,3320,./trafficsigns_dataset\triangle\warning\00801_00002.png,triangle,1,4
2590,3321,./trafficsigns_dataset\triangle\warning\00806_00000.png,triangle,1,4
2591,3322,./trafficsigns_dataset\triangle\warning\00806_00001.png,triangle,1,4
2592,3323,./trafficsigns_dataset\triangle\warning\00806_00002.png,triangle,1,4
2593,3324,./trafficsigns_dataset\triangle\warning\00845_00000.png,triangle,1,4
2594,3325,./trafficsigns_dataset\triangle\warning\00845_00001.png,triangle,1,4
2595,3326,./trafficsigns_dataset\triangle\warning\00845_00002.png,triangle,1,4
2596,3327,./trafficsigns_dataset\triangle\warning\00859_00000.png,triangle,1,4
2597,3328,./trafficsigns_dataset\triangle\warning\00859_00001.png,triangle,1,4
2598,3329,./trafficsigns_dataset\triangle\warning\00859_00002.png,triangle,1,4
2599,3330,./trafficsigns_dataset\triangle\warning\00866_00000.png,triangle,1,4
2600,3331,./trafficsigns_dataset\triangle\warning\00866_00001.png,triangle,1,4
2601,3332,./trafficsigns_dataset\triangle\warning\00866_00002.png,triangle,1,4
2602,3333,./trafficsigns_dataset\triangle\warning\00869_00000.png,triangle,1,4
2603,3334,./trafficsigns_dataset\triangle\warning\00869_00001.png,triangle,1,4
2604,3335,./trafficsigns_dataset\triangle\warning\00869_00002.png,triangle,1,4
2605,3336,./trafficsigns_dataset\triangle\warning\00874_00000.png,triangle,1,4
2606,3337,./trafficsigns_dataset\triangle\warning\00874_00001.png,triangle,1,4
2607,3338,./trafficsigns_dataset\triangle\warning\00874_00002.png,triangle,1,4
2608,3339,./trafficsigns_dataset\triangle\warning\00876_00000.png,triangle,1,4
2609,3340,./trafficsigns_dataset\triangle\warning\00876_00001.png,triangle,1,4
2610,3341,./trafficsigns_dataset\triangle\warning\00876_00002.png,triangle,1,4
2611,3342,./trafficsigns_dataset\triangle\warning\00877_00000.png,triangle,1,4
2612,3343,./trafficsigns_dataset\triangle\warning\00877_00001.png,triangle,1,4
2613,3344,./trafficsigns_dataset\triangle\warning\00877_00002.png,triangle,1,4
2614,3345,./trafficsigns_dataset\triangle\warning\00880_00000.png,triangle,1,4
2615,3346,./trafficsigns_dataset\triangle\warning\00880_00001.png,triangle,1,4
2616,3347,./trafficsigns_dataset\triangle\warning\00880_00002.png,triangle,1,4
2617,3348,./trafficsigns_dataset\triangle\warning\00881_00000.png,triangle,1,4
2618,3349,./trafficsigns_dataset\triangle\warning\00881_00001.png,triangle,1,4
2619,3350,./trafficsigns_dataset\triangle\warning\00881_00002.png,triangle,1,4
2620,3351,./trafficsigns_dataset\triangle\warning\00884_00000.png,triangle,1,4
2621,3352,./trafficsigns_dataset\triangle\warning\00884_00001.png,triangle,1,4
2622,3353,./trafficsigns_dataset\triangle\warning\00884_00002.png,triangle,1,4
2623,3354,./trafficsigns_dataset\triangle\warning\00897_00000.png,triangle,1,4
2624,3355,./trafficsigns_dataset\triangle\warning\00897_00001.png,triangle,1,4
2625,3356,./trafficsigns_dataset\triangle\warning\00897_00002.png,triangle,1,4
2626,3357,./trafficsigns_dataset\triangle\warning\00899_00000.png,triangle,1,4
2627,3358,./trafficsigns_dataset\triangle\warning\00899_00001.png,triangle,1,4
2628,3359,./trafficsigns_dataset\triangle\warning\00899_00002.png,triangle,1,4
2629,3360,./trafficsigns_dataset\triangle\warning\00900_00000.png,triangle,1,4
2630,3361,./trafficsigns_dataset\triangle\warning\00900_00001.png,triangle,1,4
2631,3362,./trafficsigns_dataset\triangle\warning\00900_00002.png,triangle,1,4
2632,3363,./trafficsigns_dataset\triangle\warning\00910_00000.png,triangle,1,4
2633,3364,./trafficsigns_dataset\triangle\warning\00910_00001.png,triangle,1,4
2634,3365,./trafficsigns_dataset\triangle\warning\00910_00002.png,triangle,1,4
2635,3366,./trafficsigns_dataset\triangle\warning\00911_00000.png,triangle,1,4
2636,3367,./trafficsigns_dataset\triangle\warning\00911_00001.png,triangle,1,4
2637,3368,./trafficsigns_dataset\triangle\warning\00911_00002.png,triangle,1,4
2638,3369,./trafficsigns_dataset\triangle\warning\00919_00000.png,triangle,1,4
2639,3370,./trafficsigns_dataset\triangle\warning\00919_00001.png,triangle,1,4
2640,3371,./trafficsigns_dataset\triangle\warning\00919_00002.png,triangle,1,4
2641,3372,./trafficsigns_dataset\triangle\warning\00920_00000.png,triangle,1,4
2642,3373,./trafficsigns_dataset\triangle\warning\00920_00001.png,triangle,1,4
2643,3374,./trafficsigns_dataset\triangle\warning\00920_00002.png,triangle,1,4
2644,3375,./trafficsigns_dataset\triangle\warning\00921_00000.png,triangle,1,4
2645,3376,./trafficsigns_dataset\triangle\warning\00921_00001.png,triangle,1,4
2646,3377,./trafficsigns_dataset\triangle\warning\00933_00000.png,triangle,1,4
2647,3378,./trafficsigns_dataset\triangle\warning\00933_00001.png,triangle,1,4
2648,3379,./trafficsigns_dataset\triangle\warning\00933_00002.png,triangle,1,4
2649,3380,./trafficsigns_dataset\triangle\warning\00941_00000.png,triangle,1,4
2650,3381,./trafficsigns_dataset\triangle\warning\00941_00001.png,triangle,1,4
2651,3382,./trafficsigns_dataset\triangle\warning\00941_00002.png,triangle,1,4
2652,3383,./trafficsigns_dataset\triangle\warning\00947_00000.png,triangle,1,4
2653,3384,./trafficsigns_dataset\triangle\warning\00947_00001.png,triangle,1,4
2654,3385,./trafficsigns_dataset\triangle\warning\00947_00002.png,triangle,1,4
2655,3386,./trafficsigns_dataset\triangle\warning\00961_00000.png,triangle,1,4
2656,3387,./trafficsigns_dataset\triangle\warning\00961_00001.png,triangle,1,4
2657,3388,./trafficsigns_dataset\triangle\warning\00961_00002.png,triangle,1,4
2658,3389,./trafficsigns_dataset\triangle\warning\00965_00000.png,triangle,1,4
2659,3390,./trafficsigns_dataset\triangle\warning\00965_00001.png,triangle,1,4
2660,3391,./trafficsigns_dataset\triangle\warning\00965_00002.png,triangle,1,4
2661,3392,./trafficsigns_dataset\triangle\warning\00987_00000.png,triangle,1,4
2662,3393,./trafficsigns_dataset\triangle\warning\00987_00001.png,triangle,1,4
2663,3394,./trafficsigns_dataset\triangle\warning\00987_00002.png,triangle,1,4
2664,3395,./trafficsigns_dataset\triangle\warning\00992_00000.png,triangle,1,4
2665,3396,./trafficsigns_dataset\triangle\warning\00992_00001.png,triangle,1,4
2666,3397,./trafficsigns_dataset\triangle\warning\00992_00002.png,triangle,1,4
2667,3398,./trafficsigns_dataset\triangle\warning\01016_00000.png,triangle,1,4
2668,3399,./trafficsigns_dataset\triangle\warning\01016_00001.png,triangle,1,4
2669,3400,./trafficsigns_dataset\triangle\warning\01016_00002.png,triangle,1,4
2670,3401,./trafficsigns_dataset\triangle\warning\01017_00000.png,triangle,1,4
2671,3402,./trafficsigns_dataset\triangle\warning\01017_00001.png,triangle,1,4
2672,3403,./trafficsigns_dataset\triangle\warning\01017_00002.png,triangle,1,4
2673,3404,./trafficsigns_dataset\triangle\warning\01020_00000.png,triangle,1,4
2674,3405,./trafficsigns_dataset\triangle\warning\01020_00001.png,triangle,1,4
2675,3406,./trafficsigns_dataset\triangle\warning\01020_00002.png,triangle,1,4
2676,3407,./trafficsigns_dataset\triangle\warning\01028_00000.png,triangle,1,4
2677,3408,./trafficsigns_dataset\triangle\warning\01028_00001.png,triangle,1,4
2678,3409,./trafficsigns_dataset\triangle\warning\01028_00002.png,triangle,1,4
2679,3410,./trafficsigns_dataset\triangle\warning\01061_00000.png,triangle,1,4
2680,3411,./trafficsigns_dataset\triangle\warning\01061_00001.png,triangle,1,4
2681,3412,./trafficsigns_dataset\triangle\warning\01061_00002.png,triangle,1,4
2682,3413,./trafficsigns_dataset\triangle\warning\01061_00003.png,triangle,1,4
2683,3414,./trafficsigns_dataset\triangle\warning\01062_00000.png,triangle,1,4
2684,3415,./trafficsigns_dataset\triangle\warning\01062_00001.png,triangle,1,4
2685,3416,./trafficsigns_dataset\triangle\warning\01062_00002.png,triangle,1,4
2686,3417,./trafficsigns_dataset\triangle\warning\01075_00000.png,triangle,1,4
2687,3418,./trafficsigns_dataset\triangle\warning\01075_00001.png,triangle,1,4
2688,3419,./trafficsigns_dataset\triangle\warning\01075_00002.png,triangle,1,4
2689,3420,./trafficsigns_dataset\triangle\warning\01076_00000.png,triangle,1,4
2690,3421,./trafficsigns_dataset\triangle\warning\01076_00001.png,triangle,1,4
2691,3422,./trafficsigns_dataset\triangle\warning\01076_00002.png,triangle,1,4
2692,3423,./trafficsigns_dataset\triangle\warning\01077_00000.png,triangle,1,4
2693,3424,./trafficsigns_dataset\triangle\warning\01077_00001.png,triangle,1,4
2694,3425,./trafficsigns_dataset\triangle\warning\01077_00002.png,triangle,1,4
2695,3426,./trafficsigns_dataset\triangle\warning\01080_00000.png,triangle,1,4
2696,3427,./trafficsigns_dataset\triangle\warning\01080_00001.png,triangle,1,4
2697,3428,./trafficsigns_dataset\triangle\warning\01080_00002.png,triangle,1,4
2698,3429,./trafficsigns_dataset\triangle\warning\01081_00000.png,triangle,1,4
2699,3430,./trafficsigns_dataset\triangle\warning\01081_00001.png,triangle,1,4
2700,3431,./trafficsigns_dataset\triangle\warning\01081_00002.png,triangle,1,4
2701,3432,./trafficsigns_dataset\triangle\warning\01083_00000.png,triangle,1,4
2702,3433,./trafficsigns_dataset\triangle\warning\01083_00001.png,triangle,1,4
2703,3434,./trafficsigns_dataset\triangle\warning\01083_00002.png,triangle,1,4
2704,3435,./trafficsigns_dataset\triangle\warning\01085_00000.png,triangle,1,4
2705,3436,./trafficsigns_dataset\triangle\warning\01085_00001.png,triangle,1,4
2706,3437,./trafficsigns_dataset\triangle\warning\01085_00002.png,triangle,1,4
2707,3438,./trafficsigns_dataset\triangle\warning\01086_00000.png,triangle,1,4
2708,3439,./trafficsigns_dataset\triangle\warning\01086_00001.png,triangle,1,4
2709,3440,./trafficsigns_dataset\triangle\warning\01086_00002.png,triangle,1,4
2710,3441,./trafficsigns_dataset\triangle\warning\01087_00000.png,triangle,1,4
2711,3442,./trafficsigns_dataset\triangle\warning\01087_00001.png,triangle,1,4
2712,3443,./trafficsigns_dataset\triangle\warning\01087_00002.png,triangle,1,4
2713,3444,./trafficsigns_dataset\triangle\warning\01103_00000.png,triangle,1,4
2714,3445,./trafficsigns_dataset\triangle\warning\01103_00001.png,triangle,1,4
2715,3446,./trafficsigns_dataset\triangle\warning\01103_00002.png,triangle,1,4
2716,3447,./trafficsigns_dataset\triangle\warning\01114_00000.png,triangle,1,4
2717,3448,./trafficsigns_dataset\triangle\warning\01114_00001.png,triangle,1,4
2718,3449,./trafficsigns_dataset\triangle\warning\01114_00002.png,triangle,1,4
2719,3450,./trafficsigns_dataset\triangle\warning\01121_00000.png,triangle,1,4
2720,3451,./trafficsigns_dataset\triangle\warning\01121_00001.png,triangle,1,4
2721,3452,./trafficsigns_dataset\triangle\warning\01121_00002.png,triangle,1,4
2722,3453,./trafficsigns_dataset\triangle\warning\01135_00000.png,triangle,1,4
2723,3454,./trafficsigns_dataset\triangle\warning\01135_00001.png,triangle,1,4
